Date,AAPL,GE,GOOG,IBM,MSFT
2012-08-02,75.5483627319336,15.563887596130371,313.2010498046875,148.77615356445312,24.394580841064453
2012-08-03,76.53160095214844,15.897614479064941,319.4675598144531,151.89013671875,24.862577438354492
2012-08-06,77.38304901123047,15.905204772949219,320.20977783203125,152.07374572753906,25.029726028442383
2012-08-07,77.17919921875,16.018970489501953,319.07403564453125,152.96896362304688,25.28879737854004
2012-08-08,77.04867553710938,15.935541152954102,319.9158630371094,152.93055725097656,25.347293853759766
2012-08-09,77.48809814453125,15.973464965820312,319.97564697265625,152.4618682861328,25.48937225341797
2012-08-10,77.60918426513672,16.003803253173828,319.8013000488281,153.13034057617188,25.42251205444336
2012-08-13,78.64530181884766,15.920367240905762,328.7726745605469,152.91519165039062,25.397438049316406
2012-08-14,78.85626983642578,15.8824462890625,333.08154296875,152.3619842529297,25.346965789794922
2012-08-15,78.7489013671875,15.897614479064941,332.52362060546875,152.44644165039062,25.405847549438477
2012-08-16,79.43675231933594,15.965883255004883,335.1786804199219,154.3213653564453,25.89378547668457
2012-08-17,80.90604400634766,15.92795467376709,337.3056945800781,154.61334228515625,25.99472999572754
2012-08-20,83.033203125,15.874860763549805,336.5086975097656,154.06007385253906,25.86012840270996
2012-08-21,81.89848327636719,15.81418228149414,333.50494384765625,152.6385955810547,25.910600662231445
2012-08-22,83.49757385253906,15.761087417602539,337.32562255859375,151.56288146972656,25.691875457763672
2012-08-23,82.71863555908203,15.654901504516602,337.1363220214844,150.37185668945312,25.456329345703125
2012-08-24,82.79230499267578,15.776261329650879,338.04791259765625,151.96240234375,25.708707809448242
2012-08-27,84.34771728515625,15.81418228149414,333.3604736328125,150.36415100097656,25.818065643310547
2012-08-28,84.23787689208984,15.783845901489258,337.3605041503906,149.73411560058594,25.7675838470459
2012-08-29,84.07181549072266,15.791426658630371,342.72039794921875,149.89547729492188,25.78441619873047
2012-08-30,82.8734359741211,15.654901504516602,339.5672302246094,148.58151245117188,25.506803512573242
2012-08-31,83.04446411132812,15.708003044128418,341.2658386230469,149.71875,25.92742919921875
2012-09-04,84.25909423828125,15.556303977966309,339.2484130859375,149.48052978515625,25.56568717956543
2012-09-05,83.66736602783203,15.662487983703613,339.0890197753906,149.86473083496094,25.56568717956543
2012-09-06,84.42139434814453,16.163082122802734,348.3941345214844,152.984375,26.373289108276367
2012-09-07,84.94194030761719,16.375452041625977,351.75653076171875,153.2916717529297,26.036800384521484
2012-09-10,82.73236083984375,16.292022705078125,349.0765686035156,154.40585327148438,25.843305587768555
2012-09-11,82.4639663696289,16.375452041625977,344.8025817871094,156.18844604492188,25.902189254760742
2012-09-12,83.61245727539062,16.602996826171875,344.1500549316406,156.57266235351562,25.89378547668457
2012-09-13,85.25900268554688,16.701597213745117,351.70172119140625,158.56277465820312,26.028371810913086
2012-09-14,86.29512786865234,16.769859313964844,353.51495361328125,158.90853881835938,26.25551986694336
2012-09-17,87.35620880126953,16.724348068237305,353.66436767578125,159.16978454589844,26.25551986694336
2012-09-18,87.62210845947266,16.86846351623535,357.79888916015625,159.1083221435547,26.23027992248535
2012-09-19,87.64581298828125,17.012577056884766,362.39166259765625,158.61656188964844,26.12091827392578
2012-09-20,87.22139739990234,17.147737503051758,362.70050048828125,158.42446899414062,26.457422256469727
2012-09-21,87.3949203491211,17.22418212890625,365.6245422363281,158.27078247070312,26.238691329956055
2012-09-24,86.23395538330078,17.094223022460938,373.2908020019531,157.74057006835938,25.89378547668457
2012-09-25,84.08058166503906,17.055997848510742,373.18121337890625,157.50244140625,25.56568717956543
2012-09-26,83.03694915771484,16.89545249938965,375.3232116699219,156.74940490722656,25.380613327026367
2012-09-27,85.05178833007812,17.377084732055664,376.8375244140625,158.217041015625,25.3721981048584
2012-09-28,83.2766342163086,17.361797332763672,375.84124755859375,159.4003143310547,25.035701751708984
